Cell	Group	Amp	Shape	Rep	Spikes
191	0	3	3	2	0
191	0	3	4	2	1
191	0	1	1	3	0
191	0	1	2	3	0
191	0	1	3	3	0
191	0	1	4	3	0
191	0	2	1	3	0
191	0	2	2	3	0
191	0	2	3	3	0
191	0	2	4	3	0
191	0	3	1	3	0
191	0	3	2	3	0
191	0	3	3	3	0
191	0	3	4	3	2
191	0	1	1	4	0
191	0	1	2	4	0
191	0	1	3	4	0
191	0	1	4	4	0
191	0	2	1	4	0
191	0	2	2	4	0
191	0	2	3	4	0
191	0	2	4	4	0
191	0	3	1	4	0
191	0	3	2	4	0
191	0	3	3	4	1
191	0	3	4	4	3
191	0	1	1	5	0
191	0	1	2	5	0
191	0	1	3	5	0
191	0	1	4	5	0
191	0	2	1	5	0
191	0	2	2	5	0
191	0	2	3	5	0
191	0	2	4	5	0
191	0	3	1	5	0
191	0	3	2	5	1
191	0	3	3	5	2
191	0	3	4	5	2
192	0	1	1	1	0
192	0	1	2	1	0
192	0	1	3	1	1
192	0	1	4	1	3
192	0	2	1	1	0
192	0	2	2	1	0
192	0	2	3	1	6
192	0	2	4	1	8
192	0	3	1	1	0
192	0	3	2	1	1
192	0	3	3	1	7
192	0	3	4	1	7
192	0	1	1	2	0
192	0	1	2	2	0
192	0	1	3	2	1
192	0	1	4	2	2
192	0	2	1	2	0
192	0	2	2	2	0
192	0	2	3	2	5
192	0	2	4	2	7
192	0	3	1	2	0
192	0	3	2	2	2
192	0	3	3	2	8
192	0	3	4	2	8
192	0	1	1	3	0
192	0	1	2	3	0
192	0	1	3	3	0
192	0	1	4	3	1
192	0	2	1	3	0
192	0	2	2	3	0
192	0	2	3	3	4
192	0	2	4	3	4
192	0	3	1	3	0
192	0	3	2	3	1
192	0	3	3	3	8
192	0	3	4	3	12
192	0	1	1	4	0
192	0	1	2	4	0
192	0	1	3	4	0
192	0	1	4	4	2
192	0	2	1	4	0
192	0	2	2	4	0
192	0	2	3	4	4
192	0	2	4	4	6
192	0	3	1	4	0
192	0	3	2	4	2
192	0	3	3	4	8
192	0	3	4	4	10
192	0	1	1	5	0
192	0	1	2	5	0
192	0	1	3	5	0
192	0	1	4	5	0
192	0	2	1	5	0
192	0	2	2	5	0
192	0	2	3	5	4
192	0	2	4	5	5
192	0	3	1	5	1
192	0	3	2	5	1
192	0	3	3	5	7
192	0	3	4	5	10
193	0	1	1	1	0
193	0	1	2	1	0
193	0	1	3	1	0
193	0	1	4	1	0
193	0	2	1	1	0
193	0	2	2	1	0
193	0	2	3	1	0
193	0	2	4	1	0
193	0	3	1	1	0
193	0	3	2	1	1
193	0	3	3	1	1
193	0	3	4	1	0
193	0	1	1	2	0
193	0	1	2	2	0
193	0	1	3	2	0
193	0	1	4	2	0
193	0	2	1	2	0
193	0	2	2	2	0
193	0	2	3	2	1
193	0	2	4	2	0
193	0	3	1	2	0
193	0	3	2	2	1
193	0	3	3	2	1
193	0	3	4	2	0
193	0	1	1	3	0
193	0	1	2	3	0
193	0	1	3	3	0
193	0	1	4	3	0
193	0	2	1	3	0
193	0	2	2	3	0
193	0	2	3	3	0
193	0	2	4	3	0
193	0	3	1	3	1
193	0	3	2	3	1
193	0	3	3	3	1
193	0	3	4	3	1
193	0	1	1	4	0
193	0	1	2	4	0
193	0	1	3	4	0
193	0	1	4	4	0
193	0	2	1	4	0
193	0	2	2	4	0
193	0	2	3	4	1
193	0	2	4	4	0
193	0	3	1	4	1
193	0	3	2	4	1
193	0	3	3	4	1
193	0	3	4	4	1
193	0	1	1	5	0
193	0	1	2	5	0
193	0	1	3	5	0
193	0	1	4	5	0
193	0	2	1	5	0
193	0	2	2	5	0
193	0	2	3	5	0
193	0	2	4	5	0
193	0	3	1	5	1
193	0	3	2	5	1
193	0	3	3	5	1
193	0	3	4	5	0
194	0	1	1	1	0
194	0	1	2	1	0
194	0	1	3	1	0
194	0	1	4	1	0
194	0	2	1	1	0
194	0	2	2	1	0
194	0	2	3	1	2
194	0	2	4	1	2
194	0	3	1	1	0
194	0	3	2	1	0
194	0	3	3	1	4
194	0	3	4	1	5
194	0	1	1	2	0
194	0	1	2	2	0
194	0	1	3	2	0
194	0	1	4	2	1
194	0	2	1	2	0
194	0	2	2	2	0
194	0	2	3	2	1
194	0	2	4	2	1
194	0	3	1	2	0
194	0	3	2	2	1
194	0	3	3	2	1
194	0	3	4	2	5
194	0	1	1	3	0
194	0	1	2	3	0
194	0	1	3	3	0
194	0	1	4	3	0
194	0	2	1	3	0
194	0	2	2	3	0
194	0	2	3	3	2
194	0	2	4	3	1
194	0	3	1	3	1
194	0	3	2	3	1
194	0	3	3	3	4
194	0	3	4	3	4
194	0	1	1	4	0
194	0	1	2	4	0
194	0	1	3	4	0
194	0	1	4	4	0
194	0	2	1	4	0
194	0	2	2	4	0
194	0	2	3	4	2
194	0	2	4	4	3
194	0	3	1	4	1
194	0	3	2	4	1
194	0	3	3	4	5
194	0	3	4	4	3
194	0	1	1	5	0
194	0	1	2	5	0
194	0	1	3	5	0
194	0	1	4	5	0
194	0	2	1	5	0
194	0	2	2	5	0
194	0	2	3	5	2
194	0	2	4	5	2
194	0	3	1	5	1
194	0	3	2	5	1
194	0	3	3	5	3
194	0	3	4	5	4
195	0	1	1	1	0
195	0	1	2	1	0
195	0	1	3	1	0
195	0	1	4	1	0
195	0	2	1	1	0
195	0	2	2	1	0
195	0	2	3	1	1
195	0	2	4	1	1
195	0	3	1	1	0
195	0	3	2	1	0
195	0	3	3	1	2
195	0	3	4	1	2
195	0	1	1	2	0
195	0	1	2	2	0
195	0	1	3	2	0
195	0	1	4	2	0
195	0	2	1	2	0
195	0	2	2	2	0
195	0	2	3	2	1
195	0	2	4	2	1
195	0	3	1	2	0
195	0	3	2	2	0
195	0	3	3	2	2
195	0	3	4	2	3
195	0	1	1	3	0
195	0	1	2	3	0
195	0	1	3	3	0
195	0	1	4	3	0
195	0	2	1	3	0
195	0	2	2	3	0
195	0	2	3	3	1
195	0	2	4	3	1
195	0	3	1	3	0
195	0	3	2	3	0
195	0	3	3	3	2
195	0	3	4	3	5
195	0	1	1	4	0
195	0	1	2	4	0
195	0	1	3	4	0
195	0	1	4	4	0
195	0	2	1	4	0
195	0	2	2	4	0
195	0	2	3	4	0
195	0	2	4	4	2
195	0	3	1	4	0
195	0	3	2	4	0
195	0	3	3	4	3
195	0	3	4	4	5
195	0	1	1	5	0
195	0	1	2	5	0
195	0	1	3	5	0
195	0	1	4	5	0
195	0	2	1	5	0
195	0	2	2	5	0
195	0	2	3	5	0
195	0	2	4	5	2
195	0	3	1	5	0
195	0	3	2	5	0
195	0	3	3	5	2
195	0	3	4	5	4
196	0	1	1	1	0
196	0	1	2	1	0
196	0	1	3	1	0
196	0	1	4	1	0
196	0	2	1	1	0
196	0	2	2	1	0
196	0	2	3	1	0
196	0	2	4	1	0
196	0	3	1	1	0
196	0	3	2	1	0
196	0	3	3	1	3
196	0	3	4	1	5
196	0	1	1	2	0
196	0	1	2	2	0
196	0	1	3	2	0
196	0	1	4	2	0
196	0	2	1	2	0
196	0	2	2	2	0
196	0	2	3	2	1
196	0	2	4	2	0
196	0	3	1	2	0
196	0	3	2	2	0
196	0	3	3	2	3
196	0	3	4	2	4
196	0	1	1	3	0
196	0	1	2	3	0
196	0	1	3	3	0
196	0	1	4	3	0
196	0	2	1	3	0
196	0	2	2	3	0
196	0	2	3	3	2
196	0	2	4	3	3
196	0	3	1	3	0
196	0	3	2	3	0
196	0	3	3	3	3
196	0	3	4	3	2
196	0	1	1	4	0
196	0	1	2	4	0
196	0	1	3	4	1
196	0	1	4	4	0
196	0	2	1	4	0
196	0	2	2	4	0
196	0	2	3	4	1
196	0	2	4	4	1
196	0	3	1	4	0
196	0	3	2	4	0
196	0	3	3	4	2
196	0	3	4	4	6
196	0	1	1	5	0
196	0	1	2	5	0
196	0	1	3	5	0
196	0	1	4	5	0
196	0	2	1	5	0
196	0	2	2	5	0
196	0	2	3	5	0
196	0	2	4	5	0
196	0	3	1	5	0
196	0	3	2	5	0
196	0	3	3	5	1
196	0	3	4	5	2
197	7	1	1	1	0
197	7	1	2	1	0
197	7	1	3	1	0
197	7	1	4	1	0
197	7	2	1	1	1
197	7	2	2	1	1
197	7	2	3	1	2
197	7	2	4	1	0
197	7	3	1	1	1
197	7	3	2	1	2
197	7	3	3	1	2
197	7	3	4	1	1
197	7	1	1	2	0
197	7	1	2	2	0
197	7	1	3	2	0
197	7	1	4	2	0
197	7	2	1	2	0
197	7	2	2	2	1
197	7	2	3	2	1
197	7	2	4	2	0
197	7	3	1	2	1
197	7	3	2	2	1
197	7	3	3	2	1
197	7	3	4	2	1
197	7	1	1	3	0
197	7	1	2	3	0
197	7	1	3	3	0
197	7	1	4	3	0
197	7	2	1	3	0
197	7	2	2	3	0
197	7	2	3	3	1
197	7	2	4	3	1
197	7	3	1	3	1
197	7	3	2	3	1
197	7	3	3	3	1
197	7	3	4	3	1
197	7	1	1	4	0
197	7	1	2	4	0
197	7	1	3	4	0
197	7	1	4	4	0
197	7	2	1	4	0
197	7	2	2	4	1
197	7	2	3	4	0
197	7	2	4	4	0
197	7	3	1	4	1
197	7	3	2	4	1
197	7	3	3	4	1
197	7	3	4	4	1
197	7	1	1	5	0
197	7	1	2	5	0
197	7	1	3	5	0
197	7	1	4	5	0
197	7	2	1	5	1
197	7	2	2	5	1
197	7	2	3	5	1
197	7	2	4	5	1
197	7	3	1	5	1
197	7	3	2	5	1
197	7	3	3	5	1
197	7	3	4	5	1
198	7	1	1	1	1
198	7	1	2	1	1
198	7	1	3	1	1
198	7	1	4	1	1
198	7	2	1	1	1
198	7	2	2	1	1
198	7	2	3	1	1
198	7	2	4	1	1
198	7	3	1	1	1
198	7	3	2	1	1
198	7	3	3	1	1
198	7	3	4	1	1
198	7	1	1	2	0
198	7	1	2	2	1
198	7	1	3	2	1
198	7	1	4	2	1
198	7	2	1	2	1
198	7	2	2	2	2
198	7	2	3	2	1
198	7	2	4	2	1
198	7	3	1	2	1
198	7	3	2	2	1
198	7	3	3	2	1
198	7	3	4	2	1
198	7	1	1	3	0
198	7	1	2	3	1
198	7	1	3	3	1
198	7	1	4	3	1
198	7	2	1	3	1
198	7	2	2	3	1
198	7	2	3	3	1
198	7	2	4	3	1
198	7	3	1	3	1
198	7	3	2	3	1
198	7	3	3	3	1
198	7	3	4	3	1
198	7	1	1	4	1
198	7	1	2	4	1
198	7	1	3	4	1
198	7	1	4	4	1
198	7	2	1	4	1
198	7	2	2	4	1
198	7	2	3	4	1
198	7	2	4	4	1
198	7	3	1	4	1
198	7	3	2	4	1
198	7	3	3	4	1
198	7	3	4	4	1
198	7	1	1	5	0
198	7	1	2	5	1
198	7	1	3	5	1
198	7	1	4	5	1
198	7	2	1	5	1
198	7	2	2	5	1
198	7	2	3	5	1
198	7	2	4	5	1
198	7	3	1	5	1
198	7	3	2	5	1
198	7	3	3	5	1
198	7	3	4	5	1
199	7	1	1	1	0
199	7	1	2	1	0
199	7	1	3	1	0
199	7	1	4	1	0
199	7	2	1	1	0
199	7	2	2	1	0
199	7	2	3	1	0
199	7	2	4	1	0
199	7	3	1	1	0
199	7	3	2	1	1
199	7	3	3	1	0
199	7	3	4	1	0
199	7	1	1	2	0
199	7	1	2	2	0
199	7	1	3	2	0
199	7	1	4	2	0
199	7	2	1	2	0
199	7	2	2	2	0
199	7	2	3	2	0
199	7	2	4	2	0
199	7	3	1	2	0
199	7	3	2	2	1
199	7	3	3	2	1
199	7	3	4	2	0
199	7	1	1	3	0
199	7	1	2	3	0
199	7	1	3	3	0
199	7	1	4	3	0
199	7	2	1	3	0
199	7	2	2	3	0
199	7	2	3	3	0
199	7	2	4	3	0
199	7	3	1	3	0
199	7	3	2	3	0
199	7	3	3	3	1
199	7	3	4	3	0
199	7	1	1	4	0
199	7	1	2	4	0
199	7	1	3	4	0
199	7	1	4	4	0
199	7	2	1	4	0
199	7	2	2	4	0
199	7	2	3	4	0
199	7	2	4	4	0
199	7	3	1	4	0
199	7	3	2	4	1
199	7	3	3	4	1
199	7	3	4	4	0
199	7	1	1	5	0
199	7	1	2	5	0
199	7	1	3	5	0
199	7	1	4	5	0
199	7	2	1	5	0
199	7	2	2	5	0
199	7	2	3	5	0
199	7	2	4	5	0
199	7	3	1	5	1
199	7	3	2	5	1
199	7	3	3	5	1
199	7	3	4	5	0
200	7	1	1	1	0
200	7	1	2	1	0
200	7	1	3	1	0
200	7	1	4	1	0
200	7	2	1	1	0
200	7	2	2	1	1
200	7	2	3	1	1
200	7	2	4	1	0
200	7	3	1	1	1
200	7	3	2	1	1
200	7	3	3	1	1
200	7	3	4	1	1
200	7	1	1	2	0
200	7	1	2	2	0
200	7	1	3	2	0
200	7	1	4	2	0
200	7	2	1	2	0
200	7	2	2	2	1
200	7	2	3	2	1
200	7	2	4	2	0
200	7	3	1	2	1
200	7	3	2	2	1
200	7	3	3	2	1
200	7	3	4	2	1
200	7	1	1	3	0
200	7	1	2	3	0
200	7	1	3	3	0
200	7	1	4	3	0
200	7	2	1	3	0
200	7	2	2	3	1
200	7	2	3	3	1
200	7	2	4	3	0
200	7	3	1	3	1
200	7	3	2	3	1
200	7	3	3	3	1
200	7	3	4	3	1
200	7	1	1	4	0
200	7	1	2	4	0
200	7	1	3	4	0
200	7	1	4	4	0
200	7	2	1	4	1
200	7	2	2	4	1
200	7	2	3	4	1
200	7	2	4	4	0
200	7	3	1	4	1
200	7	3	2	4	1
200	7	3	3	4	1
200	7	3	4	4	1
200	7	1	1	5	0
200	7	1	2	5	0
200	7	1	3	5	0
200	7	1	4	5	0
200	7	2	1	5	0
200	7	2	2	5	1
200	7	2	3	5	1
200	7	2	4	5	1
200	7	3	1	5	1
200	7	3	2	5	1
200	7	3	3	5	1
200	7	3	4	5	0
201	7	1	1	1	0
201	7	1	2	1	0
201	7	1	3	1	0
201	7	1	4	1	0
201	7	2	1	1	0
201	7	2	2	1	0
201	7	2	3	1	0
201	7	2	4	1	0
201	7	3	1	1	1
201	7	3	2	1	1
201	7	3	3	1	0
201	7	3	4	1	0
201	7	1	1	2	0
201	7	1	2	2	0
201	7	1	3	2	0
201	7	1	4	2	0
201	7	2	1	2	0
201	7	2	2	2	0
201	7	2	3	2	0
201	7	2	4	2	0
201	7	3	1	2	0
201	7	3	2	2	1
201	7	3	3	2	1
201	7	3	4	2	0
201	7	1	1	3	0
201	7	1	2	3	0
201	7	1	3	3	0
201	7	1	4	3	0
201	7	2	1	3	0
201	7	2	2	3	0
201	7	2	3	3	0
201	7	2	4	3	0
201	7	3	1	3	0
201	7	3	2	3	1
201	7	3	3	3	0
201	7	3	4	3	0
201	7	1	1	4	0
201	7	1	2	4	0
201	7	1	3	4	0
201	7	1	4	4	0
201	7	2	1	4	0
201	7	2	2	4	0
201	7	2	3	4	0
201	7	2	4	4	0
201	7	3	1	4	0
201	7	3	2	4	1
201	7	3	3	4	1
201	7	3	4	4	0
201	7	1	1	5	0
201	7	1	2	5	0
201	7	1	3	5	0
201	7	1	4	5	0
201	7	2	1	5	0
201	7	2	2	5	0
201	7	2	3	5	0
201	7	2	4	5	0
201	7	3	1	5	1
201	7	3	2	5	1
201	7	3	3	5	1
201	7	3	4	5	0
202	7	1	1	1	0
202	7	1	2	1	0
202	7	1	3	1	0
202	7	1	4	1	0
202	7	2	1	1	0
202	7	2	2	1	0
202	7	2	3	1	0
202	7	2	4	1	0
202	7	3	1	1	1
202	7	3	2	1	1
202	7	3	3	1	1
202	7	3	4	1	1
202	7	1	1	2	0
202	7	1	2	2	0
202	7	1	3	2	0
202	7	1	4	2	0
202	7	2	1	2	0
202	7	2	2	2	0
202	7	2	3	2	0
202	7	2	4	2	0
202	7	3	1	2	1
202	7	3	2	2	1
202	7	3	3	2	1
202	7	3	4	2	0
202	7	1	1	3	0
202	7	1	2	3	0
202	7	1	3	3	0
202	7	1	4	3	0
202	7	2	1	3	0
202	7	2	2	3	0
202	7	2	3	3	0
202	7	2	4	3	0
202	7	3	1	3	1
202	7	3	2	3	1
202	7	3	3	3	1
202	7	3	4	3	0
202	7	1	1	4	0
202	7	1	2	4	0
202	7	1	3	4	0
202	7	1	4	4	0
202	7	2	1	4	0
202	7	2	2	4	0
202	7	2	3	4	0
202	7	2	4	4	0
202	7	3	1	4	1
202	7	3	2	4	1
202	7	3	3	4	1
202	7	3	4	4	0
202	7	1	1	5	0
202	7	1	2	5	0
202	7	1	3	5	0
202	7	1	4	5	0
202	7	2	1	5	0
202	7	2	2	5	1
202	7	2	3	5	0
202	7	2	4	5	0
202	7	3	1	5	1
202	7	3	2	5	1
202	7	3	3	5	1
202	7	3	4	5	0
203	7	1	1	1	0
203	7	1	2	1	0
203	7	1	3	1	0
203	7	1	4	1	0
203	7	2	1	1	0
203	7	2	2	1	0
203	7	2	3	1	0
203	7	2	4	1	0
203	7	3	1	1	1
203	7	3	2	1	0
203	7	3	3	1	1
203	7	3	4	1	0
203	7	1	1	2	0
203	7	1	2	2	0
203	7	1	3	2	0
203	7	1	4	2	0
203	7	2	1	2	0
203	7	2	2	2	0
203	7	2	3	2	0
203	7	2	4	2	0
203	7	3	1	2	1
203	7	3	2	2	1
203	7	3	3	2	1
203	7	3	4	2	0
203	7	1	1	3	0
203	7	1	2	3	0
203	7	1	3	3	0
203	7	1	4	3	0
203	7	2	1	3	0
203	7	2	2	3	0
203	7	2	3	3	0
203	7	2	4	3	0
203	7	3	1	3	1
203	7	3	2	3	1
203	7	3	3	3	1
203	7	3	4	3	0
203	7	1	1	4	0
203	7	1	2	4	0
203	7	1	3	4	0
203	7	1	4	4	0
203	7	2	1	4	0
203	7	2	2	4	0
203	7	2	3	4	0
203	7	2	4	4	0
203	7	3	1	4	1
203	7	3	2	4	1
203	7	3	3	4	1
203	7	3	4	4	0
203	7	1	1	5	0
203	7	1	2	5	0
203	7	1	3	5	0
203	7	1	4	5	0
203	7	2	1	5	0
203	7	2	2	5	0
203	7	2	3	5	0
203	7	2	4	5	0
203	7	3	1	5	1
203	7	3	2	5	1
203	7	3	3	5	1
203	7	3	4	5	0
204	7	1	1	1	0
204	7	1	2	1	0
204	7	1	3	1	2
204	7	1	4	1	0
204	7	2	1	1	0
204	7	2	2	1	0
204	7	2	3	1	1
204	7	2	4	1	2
204	7	3	1	1	2
204	7	3	2	1	2
204	7	3	3	1	2
204	7	3	4	1	3
204	7	1	1	2	0
204	7	1	2	2	0
204	7	1	3	2	2
204	7	1	4	2	0
204	7	2	1	2	0
204	7	2	2	2	0
204	7	2	3	2	1
204	7	2	4	2	2
204	7	3	1	2	0
204	7	3	2	2	1
204	7	3	3	2	3
204	7	3	4	2	2
204	7	1	1	3	0
204	7	1	2	3	0
204	7	1	3	3	0
204	7	1	4	3	1
204	7	2	1	3	0
204	7	2	2	3	0
204	7	2	3	3	2
204	7	2	4	3	3
204	7	3	1	3	1
204	7	3	2	3	2
204	7	3	3	3	4
204	7	3	4	3	3
204	7	1	1	4	0
204	7	1	2	4	0
204	7	1	3	4	0
204	7	1	4	4	2
204	7	2	1	4	0
204	7	2	2	4	0
204	7	2	3	4	2
204	7	2	4	4	3
204	7	3	1	4	0
204	7	3	2	4	2
204	7	3	3	4	4
204	7	3	4	4	3
204	7	1	1	5	0
204	7	1	2	5	0
204	7	1	3	5	0
204	7	1	4	5	0
204	7	2	1	5	0
204	7	2	2	5	0
204	7	2	3	5	2
204	7	2	4	5	2
204	7	3	1	5	0
204	7	3	2	5	1
204	7	3	3	5	5
204	7	3	4	5	4
205	6	1	1	1	0
205	6	1	2	1	0
205	6	1	3	1	0
205	6	1	4	1	0
205	6	2	1	1	0
205	6	2	2	1	1
205	6	2	3	1	1
205	6	2	4	1	1
205	6	3	1	1	1
205	6	3	2	1	1
205	6	3	3	1	1
205	6	3	4	1	1
205	6	1	1	2	0
205	6	1	2	2	0
205	6	1	3	2	0
205	6	1	4	2	0
205	6	2	1	2	0
205	6	2	2	2	1
205	6	2	3	2	1
205	6	2	4	2	0
205	6	3	1	2	1
205	6	3	2	2	1
205	6	3	3	2	2
205	6	3	4	2	1
205	6	1	1	3	0
205	6	1	2	3	0
205	6	1	3	3	0
205	6	1	4	3	0
205	6	2	1	3	0
205	6	2	2	3	1
205	6	2	3	3	1
205	6	2	4	3	0
205	6	3	1	3	1
205	6	3	2	3	1
205	6	3	3	3	1
205	6	3	4	3	1
205	6	1	1	4	0
205	6	1	2	4	0
205	6	1	3	4	0
205	6	1	4	4	0
205	6	2	1	4	0
205	6	2	2	4	0
205	6	2	3	4	0
205	6	2	4	4	0
205	6	3	1	4	0
205	6	3	2	4	1
205	6	3	3	4	1
205	6	3	4	4	1
205	6	1	1	5	0
205	6	1	2	5	0
205	6	1	3	5	0
205	6	1	4	5	0
205	6	2	1	5	0
205	6	2	2	5	0
205	6	2	3	5	1
205	6	2	4	5	0
205	6	3	1	5	0
205	6	3	2	5	1
205	6	3	3	5	1
205	6	3	4	5	1
206	6	1	1	1	0
206	6	1	2	1	0
206	6	1	3	1	0
206	6	1	4	1	0
206	6	2	1	1	0
206	6	2	2	1	0
206	6	2	3	1	0
206	6	2	4	1	0
206	6	3	1	1	1
206	6	3	2	1	1
206	6	3	3	1	1
206	6	3	4	1	1
206	6	1	1	2	0
206	6	1	2	2	0
206	6	1	3	2	0
206	6	1	4	2	0
206	6	2	1	2	0
206	6	2	2	2	0
206	6	2	3	2	0
206	6	2	4	2	0
206	6	3	1	2	1
206	6	3	2	2	1
206	6	3	3	2	1
206	6	3	4	2	1
206	6	1	1	3	0
206	6	1	2	3	0
206	6	1	3	3	0
206	6	1	4	3	0
206	6	2	1	3	0
206	6	2	2	3	0
206	6	2	3	3	0
206	6	2	4	3	0
206	6	3	1	3	1
206	6	3	2	3	1
206	6	3	3	3	1
206	6	3	4	3	0
206	6	1	1	4	0
206	6	1	2	4	0
206	6	1	3	4	0
206	6	1	4	4	0
206	6	2	1	4	0
206	6	2	2	4	0
206	6	2	3	4	0
206	6	2	4	4	0
206	6	3	1	4	1
206	6	3	2	4	1
206	6	3	3	4	1
206	6	3	4	4	0
206	6	1	1	5	0
206	6	1	2	5	0
206	6	1	3	5	0
206	6	1	4	5	0
206	6	2	1	5	0
206	6	2	2	5	0
206	6	2	3	5	0
206	6	2	4	5	0
206	6	3	1	5	1
206	6	3	2	5	1
206	6	3	3	5	1
206	6	3	4	5	0
207	6	1	1	1	0
207	6	1	2	1	0
207	6	1	3	1	0
207	6	1	4	1	0
207	6	2	1	1	0
207	6	2	2	1	1
207	6	2	3	1	1
207	6	2	4	1	1
207	6	3	1	1	1
207	6	3	2	1	1
207	6	3	3	1	1
207	6	3	4	1	1
207	6	1	1	2	0
207	6	1	2	2	0
207	6	1	3	2	0
207	6	1	4	2	0
207	6	2	1	2	0
207	6	2	2	2	1
207	6	2	3	2	1
207	6	2	4	2	1
207	6	3	1	2	1
207	6	3	2	2	1
207	6	3	3	2	1
207	6	3	4	2	1
207	6	1	1	3	0
207	6	1	2	3	0
207	6	1	3	3	0
207	6	1	4	3	0
207	6	2	1	3	1
207	6	2	2	3	1
207	6	2	3	3	1
207	6	2	4	3	1
207	6	3	1	3	1
207	6	3	2	3	1
207	6	3	3	3	1
207	6	3	4	3	1
207	6	1	1	4	0
207	6	1	2	4	0
207	6	1	3	4	0
207	6	1	4	4	0
207	6	2	1	4	1
207	6	2	2	4	1
207	6	2	3	4	1
207	6	2	4	4	1
207	6	3	1	4	1
207	6	3	2	4	1
207	6	3	3	4	1
207	6	3	4	4	1
207	6	1	1	5	0
207	6	1	2	5	0
207	6	1	3	5	0
207	6	1	4	5	0
207	6	2	1	5	0
207	6	2	2	5	1
207	6	2	3	5	1
207	6	2	4	5	1
207	6	3	1	5	1
207	6	3	2	5	1
207	6	3	3	5	1
207	6	3	4	5	1
208	6	1	1	1	0
208	6	1	2	1	0
208	6	1	3	1	0
208	6	1	4	1	0
208	6	2	1	1	0
208	6	2	2	1	0
208	6	2	3	1	1
208	6	2	4	1	1
208	6	3	1	1	0
208	6	3	2	1	1
208	6	3	3	1	2
208	6	3	4	1	3
208	6	1	1	2	0
208	6	1	2	2	0
208	6	1	3	2	0
208	6	1	4	2	0
208	6	2	1	2	0
208	6	2	2	2	0
208	6	2	3	2	1
208	6	2	4	2	1
208	6	3	1	2	0
208	6	3	2	2	1
208	6	3	3	2	1
208	6	3	4	2	2
208	6	1	1	3	0
208	6	1	2	3	0
208	6	1	3	3	0
208	6	1	4	3	0
208	6	2	1	3	0
208	6	2	2	3	0
208	6	2	3	3	1
208	6	2	4	3	1
208	6	3	1	3	0
208	6	3	2	3	2
208	6	3	3	3	1
208	6	3	4	3	1
208	6	1	1	4	0
208	6	1	2	4	0
208	6	1	3	4	0
208	6	1	4	4	0
208	6	2	1	4	0
208	6	2	2	4	0
208	6	2	3	4	1
208	6	2	4	4	1
208	6	3	1	4	0
208	6	3	2	4	1
208	6	3	3	4	4
208	6	3	4	4	2
208	6	1	1	5	0
208	6	1	2	5	0
208	6	1	3	5	0
208	6	1	4	5	0
208	6	2	1	5	0
208	6	2	2	5	0
208	6	2	3	5	1
208	6	2	4	5	2
208	6	3	1	5	0
208	6	3	2	5	1
208	6	3	3	5	3
208	6	3	4	5	3
209	6	1	1	1	0
209	6	1	2	1	0
209	6	1	3	1	0
209	6	1	4	1	0
209	6	2	1	1	0
209	6	2	2	1	1
209	6	2	3	1	1
209	6	2	4	1	1
209	6	3	1	1	1
209	6	3	2	1	1
209	6	3	3	1	1
209	6	3	4	1	1
209	6	1	1	2	0
209	6	1	2	2	0
209	6	1	3	2	0
209	6	1	4	2	0
209	6	2	1	2	0
209	6	2	2	2	1
209	6	2	3	2	1
209	6	2	4	2	1
209	6	3	1	2	1
209	6	3	2	2	1
209	6	3	3	2	1
209	6	3	4	2	1
209	6	1	1	3	0
209	6	1	2	3	0
209	6	1	3	3	0
209	6	1	4	3	0
209	6	2	1	3	0
209	6	2	2	3	1
209	6	2	3	3	1
209	6	2	4	3	1
209	6	3	1	3	1
209	6	3	2	3	1
209	6	3	3	3	1
209	6	3	4	3	1
209	6	1	1	4	0
209	6	1	2	4	0
209	6	1	3	4	0
209	6	1	4	4	0
209	6	2	1	4	0
209	6	2	2	4	1
209	6	2	3	4	1
209	6	2	4	4	1
209	6	3	1	4	1
209	6	3	2	4	1
209	6	3	3	4	1
209	6	3	4	4	1
209	6	1	1	5	0
209	6	1	2	5	0
209	6	1	3	5	0
209	6	1	4	5	0
209	6	2	1	5	0
209	6	2	2	5	1
209	6	2	3	5	1
209	6	2	4	5	1
209	6	3	1	5	1
209	6	3	2	5	1
209	6	3	3	5	1
209	6	3	4	5	1
210	4	1	1	1	0
210	4	1	2	1	0
210	4	1	3	1	1
210	4	1	4	1	1
210	4	2	1	1	0
210	4	2	2	1	1
210	4	2	3	1	2
210	4	2	4	1	2
210	4	3	1	1	1
210	4	3	2	1	1
210	4	3	3	1	2
210	4	3	4	1	3
210	4	1	1	2	0
210	4	1	2	2	0
210	4	1	3	2	1
210	4	1	4	2	1
210	4	2	1	2	0
210	4	2	2	2	1
210	4	2	3	2	2
210	4	2	4	2	2
210	4	3	1	2	1
210	4	3	2	2	1
210	4	3	3	2	2
210	4	3	4	2	2
210	4	1	1	3	0
210	4	1	2	3	0
210	4	1	3	3	1
210	4	1	4	3	1
210	4	2	1	3	0
210	4	2	2	3	1
210	4	2	3	3	2
210	4	2	4	3	2
210	4	3	1	3	1
210	4	3	2	3	1
210	4	3	3	3	2
210	4	3	4	3	2
210	4	1	1	4	0
210	4	1	2	4	1
210	4	1	3	4	1
210	4	1	4	4	1
210	4	2	1	4	1
210	4	2	2	4	1
210	4	2	3	4	2
210	4	2	4	4	1
210	4	3	1	4	1
210	4	3	2	4	2
